id,method_id,annotation_type_id,annotation_category,entity_type,entity_id,value,created_at,updated_at
"460768","9","6","prediction","articles","913481","{""claims"": [{""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 4912, ""presence"": ""yes"", ""stance_score"": 0.4911627471446991, ""presence_score"": 0.35279610639152775, ""partial_veracity"": ""unknown""}]}","2020-09-26 17:24:11.671772+02","2022-03-10 01:45:49.995786+01"
"348821","9","6","prediction","articles","339995","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2043, ""presence"": ""yes"", ""stance_score"": 0.7688242793083191, ""presence_score"": 0.35788088707413795, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:44:46.116538+01","2022-03-09 22:57:46.867366+01"
"349111","9","6","prediction","articles","340476","{""claims"": []}","2020-03-08 20:46:38.84582+01","2022-03-09 23:01:04.009847+01"
"494616","9","6","prediction","articles","962660","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6553083658218384, ""presence_score"": 0.4508565065037056, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6953, ""presence"": ""yes"", ""stance_score"": 0.6853190660476685, ""presence_score"": 0.45165422926648474, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.6412605047225952, ""presence_score"": 0.45378104096597055, ""partial_veracity"": ""false""}]}","2020-12-12 11:08:32.6186+01","2022-03-09 22:58:28.257633+01"
"337269","9","6","prediction","articles","323534","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.8957751989364624, ""presence_score"": 0.3526335616094589, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8102230429649353, ""presence_score"": 0.37199832830282786, ""partial_veracity"": ""false""}]}","2020-03-08 19:39:58.255016+01","2022-03-10 01:44:03.026969+01"
"349031","9","6","prediction","articles","471427","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6094613671302795, ""presence_score"": 0.425660008945871, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.42329543828964233, ""presence_score"": 0.44684788556241806, ""partial_veracity"": ""true""}]}","2020-03-08 20:46:07.439248+01","2022-03-09 23:00:22.711573+01"
"487930","9","6","prediction","articles","946703","{""claims"": []}","2020-11-10 01:03:52.809712+01","2022-03-10 01:52:18.262415+01"
"439028","9","6","prediction","articles","831908","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7318613529205322, ""presence_score"": 0.39002295722964725, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5936262011528015, ""presence_score"": 0.3720680609191682, ""partial_veracity"": ""true""}]}","2020-06-01 07:18:39.576988+02","2022-03-09 23:00:39.180406+01"
"448219","9","6","prediction","articles","847931","{""claims"": []}","2020-07-18 05:22:55.371538+02","2022-03-10 01:45:48.534711+01"
"377485","9","6","prediction","articles","258183","{""claims"": []}","2020-03-08 23:53:57.378226+01","2022-03-10 01:46:19.39502+01"
"494676","9","6","prediction","articles","962554","{""claims"": []}","2020-12-12 11:10:13.56326+01","2022-03-09 22:57:22.978893+01"
"377578","9","6","prediction","articles","258324","{""claims"": [{""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 472, ""presence"": ""yes"", ""stance_score"": 0.9361793398857117, ""presence_score"": 0.35561918855144165, ""partial_veracity"": ""false""}]}","2020-03-08 23:54:36.684432+01","2022-03-10 01:48:02.482453+01"
"377779","9","6","prediction","articles","258612","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5744098424911499, ""presence_score"": 0.3822729602647295, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.9305479526519775, ""presence_score"": 0.4128952027942557, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 5150, ""presence"": ""yes"", ""stance_score"": 0.861548662185669, ""presence_score"": 0.47578998284587226, ""partial_veracity"": ""true""}]}","2020-03-08 23:55:58.094861+01","2022-03-10 01:52:56.161912+01"
"418953","9","6","prediction","articles","798736","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7613093852996826, ""presence_score"": 0.5179662907326722, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.7036063075065613, ""presence_score"": 0.5147804251806818, ""partial_veracity"": ""false""}]}","2020-03-14 00:33:53.187597+01","2022-03-09 22:57:41.571458+01"
"467632","9","6","prediction","articles","929878","{""claims"": []}","2020-11-04 19:32:23.133063+01","2022-03-09 22:58:22.796745+01"
"349029","9","6","prediction","articles","471424","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6058283448219299, ""presence_score"": 0.425660008945871, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.4244338274002075, ""presence_score"": 0.44684788556241806, ""partial_veracity"": ""true""}]}","2020-03-08 20:46:06.597071+01","2022-03-09 23:00:21.163616+01"
"334872","9","6","prediction","articles","766481","{""claims"": []}","2020-03-08 19:13:58.925383+01","2022-03-09 23:01:07.611825+01"
"349180","9","6","prediction","articles","340565","{""claims"": []}","2020-03-08 20:47:06.567471+01","2022-03-09 23:01:32.478944+01"
"337759","9","6","prediction","articles","323770","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6307001709938049, ""presence_score"": 0.5198425117319085, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.6163269281387329, ""presence_score"": 0.5231943098623079, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 442, ""presence"": ""yes"", ""stance_score"": 0.5611985921859741, ""presence_score"": 0.577242196503347, ""partial_veracity"": ""true""}]}","2020-03-08 19:41:30.933128+01","2022-03-10 01:46:38.806795+01"
"438928","9","6","prediction","articles","832098","{""claims"": []}","2020-06-01 07:18:04.121304+02","2022-03-09 23:01:45.06796+01"
"349026","9","6","prediction","articles","340349","{""claims"": []}","2020-03-08 20:46:05.216035+01","2022-03-09 23:00:17.148577+01"
"377573","9","6","prediction","articles","258319","{""claims"": []}","2020-03-08 23:54:34.472949+01","2022-03-10 01:47:58.308657+01"
"377609","9","6","prediction","articles","258363","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 418, ""presence"": ""yes"", ""stance_score"": 0.6587194800376892, ""presence_score"": 0.42618327277435153, ""partial_veracity"": ""false""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 1859, ""presence"": ""yes"", ""stance_score"": 0.6582678556442261, ""presence_score"": 0.5990041050172916, ""partial_veracity"": ""true""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 472, ""presence"": ""yes"", ""stance_score"": 0.7977243661880493, ""presence_score"": 0.35225099970430024, ""partial_veracity"": ""false""}]}","2020-03-08 23:54:49.765525+01","2022-03-10 01:48:26.434063+01"
"320633","9","6","prediction","articles","291143","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7269691228866577, ""presence_score"": 0.46331755197234664, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5251822471618652, ""presence_score"": 0.48405795779314814, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 5488, ""presence"": ""yes"", ""stance_score"": 0.5167170166969299, ""presence_score"": 0.5628202895669048, ""partial_veracity"": ""true""}]}","2020-03-08 16:42:37.207179+01","2022-03-10 01:48:36.158152+01"
"448266","9","6","prediction","articles","848214","{""claims"": []}","2020-07-18 05:23:21.544945+02","2022-03-10 01:49:20.529362+01"
"364890","9","6","prediction","articles","242062","{""claims"": []}","2020-03-08 22:38:33.949435+01","2022-03-09 23:00:32.055687+01"
"502121","9","6","prediction","articles","979400","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.38885483145713806, ""presence_score"": 0.5420364485573883, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.45111703872680664, ""presence_score"": 0.5349145964579376, ""partial_veracity"": ""false""}]}","2021-01-22 19:26:35.949087+01","2022-03-10 01:51:16.704962+01"
"349098","9","6","prediction","articles","340455","{""claims"": []}","2020-03-08 20:46:33.587755+01","2022-03-09 23:00:58.79453+01"
"313877","9","6","prediction","articles","275005","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9421911835670471, ""presence_score"": 0.475768738114406, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 6133, ""presence"": ""yes"", ""stance_score"": 0.8590258359909058, ""presence_score"": 0.4302940660935068, ""partial_veracity"": ""false""}]}","2020-03-08 15:42:49.7592+01","2022-03-09 23:01:24.751208+01"
"467851","9","6","prediction","articles","930420","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.536222517490387, ""presence_score"": 0.3746762106197696, ""partial_veracity"": ""unknown""}]}","2020-11-05 20:33:12.180446+01","2022-03-09 23:02:00.737907+01"
"377397","9","6","prediction","articles","258037","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3680, ""presence"": ""yes"", ""stance_score"": 0.6618993878364563, ""presence_score"": 0.35498701730972804, ""partial_veracity"": ""unknown""}]}","2020-03-08 23:53:24.02765+01","2022-03-10 01:44:38.863794+01"
"377429","9","6","prediction","articles","258088","{""claims"": []}","2020-03-08 23:53:36.155492+01","2022-03-10 01:45:35.876106+01"
"348803","9","6","prediction","articles","339966","{""claims"": []}","2020-03-08 20:44:38.610286+01","2022-03-09 22:57:24.046604+01"
"467616","9","6","prediction","articles","929840","{""claims"": []}","2020-11-04 19:32:10.191795+01","2022-03-09 22:58:02.187836+01"
"494624","9","6","prediction","articles","962686","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6953, ""presence"": ""yes"", ""stance_score"": 0.6613650918006897, ""presence_score"": 0.4128566672644276, ""partial_veracity"": ""unknown""}]}","2020-12-12 11:08:41.488884+01","2022-03-09 22:58:37.023392+01"
"348884","9","6","prediction","articles","471190","{""claims"": []}","2020-03-08 20:45:10.969913+01","2022-03-09 22:58:48.455965+01"
"364863","9","6","prediction","articles","373106","{""claims"": []}","2020-03-08 22:38:25.894839+01","2022-03-09 23:00:11.701199+01"
"377488","9","6","prediction","articles","258188","{""claims"": []}","2020-03-08 23:53:58.538599+01","2022-03-10 01:46:21.076509+01"
"377566","9","6","prediction","articles","258308","{""claims"": []}","2020-03-08 23:54:32.014759+01","2022-03-10 01:47:49.66181+01"
"487853","9","6","prediction","articles","946436","{""claims"": []}","2020-11-10 01:02:20.879426+01","2022-03-10 01:47:51.073338+01"
"502081","9","6","prediction","articles","979457","{""claims"": []}","2021-01-22 19:25:26.642477+01","2022-03-10 01:52:03.404757+01"
"467854","9","6","prediction","articles","930428","{""claims"": []}","2020-11-05 20:33:20.097609+01","2022-03-09 23:02:22.846918+01"
"487879","9","6","prediction","articles","946560","{""claims"": [{""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6160669326782227, ""presence_score"": 0.549753584834133, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 2278, ""presence"": ""yes"", ""stance_score"": 0.7265942096710205, ""presence_score"": 0.4080399298871409, ""partial_veracity"": ""true""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8191952705383301, ""presence_score"": 0.5232570230111996, ""partial_veracity"": ""false""}]}","2020-11-10 01:03:06.847687+01","2022-03-10 01:49:47.20111+01"
"377893","9","6","prediction","articles","258788","{""claims"": [{""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 472, ""presence"": ""yes"", ""stance_score"": 0.6045231819152832, ""presence_score"": 0.540883440617236, ""partial_veracity"": ""false""}]}","2020-03-08 23:56:44.595796+01","2022-03-10 01:55:04.101232+01"
"320876","9","6","prediction","articles","291694","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 4769, ""presence"": ""yes"", ""stance_score"": 0.4675406515598297, ""presence_score"": 0.38392603903988715, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.717991828918457, ""presence_score"": 0.5100304972937336, ""partial_veracity"": ""false""}]}","2020-03-08 16:44:35.405622+01","2022-03-10 01:56:25.948541+01"
"378030","9","6","prediction","articles","258996","{""claims"": []}","2020-03-08 23:57:43.981088+01","2022-03-10 01:56:52.740635+01"
"418969","9","6","prediction","articles","799137","{""claims"": []}","2020-03-14 00:34:14.558231+01","2022-03-09 23:00:36.492766+01"
"349231","9","6","prediction","articles","340629","{""claims"": []}","2020-03-08 20:47:26.914311+01","2022-03-09 23:02:41.886198+01"
"349245","9","6","prediction","articles","340654","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 428, ""presence"": ""yes"", ""stance_score"": 0.8337732553482056, ""presence_score"": 0.37943518385068775, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:47:32.317925+01","2022-03-09 23:02:47.817776+01"
"494908","9","6","prediction","articles","963370","{""claims"": []}","2020-12-13 11:12:28.089072+01","2022-03-09 23:04:23.842804+01"
"349109","9","6","prediction","articles","340472","{""claims"": []}","2020-03-08 20:46:37.993357+01","2022-03-09 23:01:02.437484+01"
"365370","9","6","prediction","articles","242551","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 2438, ""presence"": ""yes"", ""stance_score"": 0.9933428764343262, ""presence_score"": 0.7166521830093138, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.6762264370918274, ""presence_score"": 0.48741363655414083, ""partial_veracity"": ""false""}]}","2020-03-08 22:41:12.893844+01","2022-03-09 23:04:53.558715+01"
"377730","9","6","prediction","articles","258528","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.8548896312713623, ""presence_score"": 0.6295580319284038, ""partial_veracity"": ""false""}]}","2020-03-08 23:55:37.675863+01","2022-03-10 01:51:35.716434+01"
"487940","9","6","prediction","articles","946729","{""claims"": []}","2020-11-10 01:04:02.214097+01","2022-03-10 01:52:45.626393+01"
"377825","9","6","prediction","articles","258674","{""claims"": []}","2020-03-08 23:56:16.776139+01","2022-03-10 01:53:31.331382+01"
