id,related_object_url,reaction_count,comment_count,share_count,comment_plugin_count,extracted_at,feedback_sum
"65148019","https://www.dailymail.co.uk/health/article-9076757/Woman-contracted-sepsis-died-minor-injury-finger.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 16:04:50.59055+01","0"
"65148267","https://www.dailymail.co.uk/news/article-9075017/Revealed-truth-Covid-mutation-threw-Christmas-plans-disarray.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 16:05:38.026055+01","0"
"65148286","https://www.dailymail.co.uk/health/article-8799715/DR-MICHAEL-MOSLEY-power-mind-potent-painkiller.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","44","10","24","0","2020-12-25 16:05:40.926828+01","78"
"65148426","https://www.latimes.com/science/story/2020-10-02/what-is-trumps-prognosis-now-that-he-has-covid-19","26","17","38","0","2020-12-25 16:06:06.203599+01","81"
"65148368","https://www.naturalnews.com/2020-12-18-mitch-mcconnell-received-donations-dominion-voting-systems.html","0","0","0","0","2020-12-25 16:05:55.558124+01","0"
"65148577","http://www.medicinenet.com/script/main/art.asp?articlekey=247413","1","0","1","0","2020-12-25 16:06:32.860974+01","2"
"65148845","https://themindunleashed.com/2020/12/modeling-agent-who-gifted-epstein-two-12-year-olds-arrested-fleeing-france.html","4913","1010","1342","0","2020-12-25 16:07:22.906502+01","7265"
"65149828","https://www.dailymail.co.uk/news/article-8804423/Manchesters-coronavirus-rate-risen-FIFTEEN-fold-local-lockdown-came-in.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","27","147","21","0","2020-12-25 16:11:07.474951+01","195"
"65149849","https://www.ageofautism.com/2020/10/the-popes-traditional-view-of-autism-as-a-disability-gift.html","3","3","7","0","2020-12-25 16:11:14.210991+01","13"
"65149867","https://www.medicaldaily.com/spanish-onlyspeaking-women-us-have-fewer-mammograms-456471","38","3","13","0","2020-12-25 16:11:17.854605+01","54"
"65149920","https://www.naturalnews.com/2020-12-22-left-is-questioning-mitch-mcconnells-vote-totals.html","0","0","0","0","2020-12-25 16:11:29.180409+01","0"
"65150102","https://www.naturalnews.com/2020-10-04-cia-poison-julian-assange-steal-dna.html","0","0","0","0","2020-12-25 16:12:12.24211+01","0"
"65150239","https://www.webmd.com/lung/news/20201222/covid-doesnt-pass-from-mom-to-fetus-during-pregnancy-study","4","1","19","0","2020-12-25 16:12:45.691623+01","24"
"65150423","https://www.latimes.com/business/story/2020-10-05/card-clubs-la-county-reopen-outdoors","150","31","34","0","2020-12-25 16:13:26.372355+01","215"
"65150688","https://www.naturalnews.com/2020-12-23-celebrities-paying-25000-for-covid19-vaccines.html","0","0","0","0","2020-12-25 16:14:27.532877+01","0"
"65150615","http://feeds.foxnews.com/~r/foxnews/health/~3/S9skbNdELlY/coronavirus-hospitalizations-deaths-tennessee-critical-stage-health-official","0","0","0","0","2020-12-25 16:14:10.15898+01","0"
"65150957","https://neurosciencenews.com/air-pollution-children-neurodegeneration-17129/","213","15","163","0","2020-12-25 16:15:51.970679+01","391"
"65151210","http://feeds.foxnews.com/~r/foxnews/health/~3/QLf8o1SkZRE/coronavirus-outbreak-north-carolina-hair-salon-death","0","0","0","0","2020-12-25 16:17:42.305672+01","0"
"65151415","https://www.naturalnews.com/2020-10-06-james-okeefe-mark-kelly-deceives-az-voters.html","0","0","0","0","2020-12-25 16:19:06.934266+01","0"
"65151477","http://www.medicinenet.com/script/main/art.asp?articlekey=247516","0","0","1","0","2020-12-25 16:19:33.97256+01","1"
"65151383","https://www.naturalnews.com/2020-10-07-biden-spins-proposed-nationwide-mask-mandate-now-calling-it-guidance.html","0","0","0","0","2020-12-25 16:18:56.431561+01","0"
"65151404","https://www.naturalnews.com/2020-10-06-giant-milkweed-effective-at-expelling-intestinal-parasites.html","0","0","0","0","2020-12-25 16:19:03.420863+01","0"
"65151413","https://www.naturalnews.com/2020-10-06-jnj-starts-trials-one-dose-coronavirus-vaccine.html","0","0","0","0","2020-12-25 16:19:06.245619+01","0"
"65151471","http://www.medicinenet.com/script/main/art.asp?articlekey=247536","0","0","0","0","2020-12-25 16:19:29.602289+01","0"
"65152065","http://feeds.foxnews.com/~r/foxnews/health/~3/CGvxouyPd9k/new-hampshire-investigates-coronavirus-outbreak-prayer-event","0","0","0","0","2020-12-25 16:23:44.69469+01","0"
"65152448","https://www.nytimes.com/2020/10/08/science/sea-lion-epilepsy-surgery-cronutt.html","16307","839","2537","0","2020-12-25 16:26:29.20029+01","19683"
"65152476","https://www.webmd.com/lung/news/20201008/if-election-stress-is-getting-to-you-youre-not-alone","27","15","56","0","2020-12-25 16:26:41.714669+01","98"
"65152579","http://www.medicinenet.com/script/main/art.asp?articlekey=247555","0","0","2","0","2020-12-25 16:27:25.157867+01","2"
"65152720","http://feeds.foxnews.com/~r/foxnews/health/~3/y2HsidS4OGw/overweight-potential-coronavirus-risk-factor-cdc","0","0","0","0","2020-12-25 16:28:23.786102+01","0"
"65152764","https://www.naturalnews.com/2020-10-07-devin-nunes-demands-all-smoking-gun-evidence-against-hillary-clinton.html","0","0","0","0","2020-12-25 16:28:42.380509+01","0"
"65152891","https://www.dailymail.co.uk/news/article-8822767/Coronavirus-infection-rates-student-areas-seven-times-higher-elsewhere.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","32","29","40","0","2020-12-25 16:29:39.380009+01","101"
"65152929","https://medicalkidnap.com/2020/10/08/neurologist-covid-19-masks-are-a-crime-against-humanity-and-child-abuse/","688","84","373","0","2020-12-25 16:29:56.131748+01","1145"
"65153010","https://themindunleashed.com/2020/10/ocean-spray-buys-new-truck-for-star-of-viral-fleetwood-mac-tiktok-video.html","1001","142","105","0","2020-12-25 16:30:28.899037+01","1248"
"65153278","https://www.nytimes.com/2020/10/08/health/health-insurance-premiums-deductibles.html","324","102","306","0","2020-12-25 16:32:25.368185+01","732"
"65153561","https://www.statnews.com/2020/10/12/understanding-dexamethasone-the-steroid-used-to-treat-trumps-covid-19/?utm_campaign=rss","143","38","106","0","2020-12-25 16:34:18.97913+01","287"
"65153991","https://www.who.int/news-room/detail/12-10-2020-neglected-tropical-diseases-tackling-stigmatization-discrimination-and-mental-health-through-a-person-centred-approach","18","0","21","0","2020-12-25 16:37:18.429386+01","39"
"65154193","https://www.naturalnews.com/2020-10-12-nets-hide-comey-called-out-senate-hearing.html","0","0","0","0","2020-12-25 16:38:40.770911+01","0"
"65154309","https://neurosciencenews.com/ghrelin-memory-17156/","58","6","81","0","2020-12-25 16:39:26.978655+01","145"
"65154320","https://www.nytimes.com/2020/10/13/health/coronavirus-vaccine-hesitancy-larson.html","1304","343","877","0","2020-12-25 16:39:30.789171+01","2524"
"65154326","https://www.latimes.com/california/story/2020-10-13/as-holidays-approach-california-unveils-new-rules-on-family-gatherings-social-events","10352","11727","3043","0","2020-12-25 16:39:35.594102+01","25122"
"65154307","https://neurosciencenews.com/computer-network-ai-17158/","102","3","67","0","2020-12-25 16:39:26.292639+01","172"
"65154459","https://www.nytimes.com/2020/10/14/well/pandemic-grieving-alone-friends-support.html","1403","242","400","0","2020-12-25 16:40:26.970233+01","2045"
"65154762","http://blog.healthadvocate.com/2020/10/are-you-thinking-about-losing-weight/","0","0","0","0","2020-12-25 16:42:32.759877+01","0"
"65154782","https://neurosciencenews.com/jet-lag-cancer-immunity-17167/","7","0","23","0","2020-12-25 16:42:42.706656+01","30"
"65154795","https://www.latimes.com/california/story/2020-10-14/coronavirus-cases-double-northern-california-religious-school-leader-slams-masks","193","139","75","0","2020-12-25 16:42:47.599692+01","407"
"65154800","http://feeds.foxnews.com/~r/foxnews/health/~3/0cbVtVEtu44/coronavirus-possibly-caused-man-permanently-lose-hearing-ear-report","0","0","0","0","2020-12-25 16:42:49.529278+01","0"
"65155096","https://www.latimes.com/california/story/2020-10-15/covid-19-tragic-toll-husband-wife-nurses","11139","1382","1270","0","2020-12-25 16:44:57.832048+01","13791"
"65155301","http://www.medicinenet.com/script/main/art.asp?articlekey=247793","31","2","15","0","2020-12-25 16:46:27.2236+01","48"
"65155334","https://www.webmd.com/lung/news/20201015/pandemic-precautions-the-tv-news-you-watch-might-matter","4","7","14","0","2020-12-25 16:46:41.613779+01","25"
"65155687","http://blog.healthadvocate.com/2020/10/how-to-have-a-safe-halloween-during-covid-19/","3","0","2","0","2020-12-25 16:49:02.479887+01","5"
"65155797","http://www.emedicinehealth.com/script/main/art.asp?articlekey=184241","0","0","3","0","2020-12-25 16:49:45.283471+01","3"
"65156412","https://www.dailymail.co.uk/health/article-8855855/Spending-social-services-save-lives-hundreds-babies-year-US.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 16:53:47.673093+01","0"
"65156662","http://www.medicinenet.com/script/main/art.asp?articlekey=247900","0","0","0","0","2020-12-25 16:55:26.853823+01","0"
"65156804","http://thenewsdoctors.com/melatonin-a-standard-treatment-adjunct-for-covid-19/","0","0","0","0","2020-12-25 16:56:23.129207+01","0"
"65156923","https://www.nytimes.com/2020/10/20/magazine/covid-natural-experiments.html","530","128","462","0","2020-12-25 16:57:07.896484+01","1120"
"65156981","https://www.naturalnews.com/2020-10-19-loeffler-enough-is-enough-big-tech-censorship.html","0","0","0","0","2020-12-25 16:57:34.348311+01","0"
"65157071","https://neurosciencenews.com/music-perception-17194/","132","15","121","0","2020-12-25 16:58:07.966517+01","268"
"65157076","https://www.dailymail.co.uk/health/article-8860881/People-kidney-disease-face-THREE-FOLD-higher-risks-dying-COVID-19.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","26","2","30","0","2020-12-25 16:58:12.069597+01","58"
"65157226","http://www.emedicinehealth.com/script/main/art.asp?articlekey=247995","0","0","0","0","2020-12-25 16:59:11.430058+01","0"
"65157403","https://www.latimes.com/california/story/2020-10-21/california-avoid-covid-coronavirus-surge-how-long-will-that-last","499","116","468","0","2020-12-25 17:00:19.713144+01","1083"
"65157860","https://www.latimes.com/california/story/2020-10-22/orange-county-service-workers-pandemic","695","852","73","0","2020-12-25 17:03:22.989042+01","1620"
"65157907","https://www.naturalnews.com/2020-10-21-lead-linked-uptick-us-heart-disease-deaths.html","0","0","0","0","2020-12-25 17:03:41.324913+01","0"
"65157889","https://www.naturalnews.com/2020-10-21-study-debunks-claim-galaxy-made-of-dark-matter.html","0","0","0","0","2020-12-25 17:03:35.400766+01","0"
"65157893","https://www.naturalnews.com/2020-10-21-doj-finally-files-antitrust-lawsuit-against-google.html","0","0","0","0","2020-12-25 17:03:36.62506+01","0"
"65158342","https://www.dailymail.co.uk/news/article-8871703/Almost-half-councils-England-saw-Covid-19-infection-rate-DROP-week.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","19","24","53","0","2020-12-25 17:06:31.515717+01","96"
"65158362","http://feeds.foxnews.com/~r/foxnews/health/~3/uSB14tB3NYQ/us-reports-over-71000-new-coronavirus-cases","0","0","0","0","2020-12-25 17:06:38.507069+01","0"
"65158375","https://www.naturalnews.com/2020-10-23-facebook-demonetizes-babylon-bee-over-satire-article.html","0","0","0","0","2020-12-25 17:06:45.604281+01","0"
"65158407","https://www.medicaldaily.com/vaccine-hesitancy-many-not-sure-covid-19-vaccine-safety-456862","45","5","23","0","2020-12-25 17:06:56.805485+01","73"
"65158462","https://healthimpactnews.com/2020/south-koreans-medical-association-urges-government-to-suspend-flu-shot-program-after-25-people-die/","50","20","97","0","2020-12-25 17:07:18.564564+01","167"
"65158482","https://lifespa.com/bergamot-amla/","0","0","0","0","2020-12-25 17:07:27.581354+01","0"
"65158492","http://thenewsdoctors.com/highest-risk-category-now-includes-77-mass-towns/","0","0","0","0","2020-12-25 17:07:31.123805+01","0"
"65158761","https://www.nytimes.com/2020/10/21/health/covid-mouthwash.html","1845","793","980","0","2020-12-25 17:09:16.531255+01","3618"
"65158858","https://www.dailymail.co.uk/health/article-8875207/Thousands-Britons-mouth-cancer-spared-chemotherapy-thanks-immune-boosting-drug.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","11","0","17","0","2020-12-25 17:09:53.862196+01","28"
"65159567","http://www.medicinenet.com/script/main/art.asp?articlekey=248146","0","0","0","0","2020-12-25 17:14:30.736408+01","0"
"65159580","http://www.medicinenet.com/script/main/art.asp?articlekey=248154","0","0","1","0","2020-12-25 17:14:37.522146+01","1"
"65159827","https://www.statnews.com/2020/10/27/exact-sciences-thrive-acquisition/?utm_campaign=rss","379","43","16","0","2020-12-25 17:16:17.440316+01","438"
"65159851","https://www.naturalnews.com/2020-10-26-left-wing-rioters-attack-families-at-jews-for-trump-rally-nyc.html","0","0","0","0","2020-12-25 17:16:25.289571+01","0"
"65160032","http://www.medicinenet.com/script/main/art.asp?articlekey=248209","1","0","1","0","2020-12-25 17:17:35.807747+01","2"
"65160051","https://www.latimes.com/sports/dodgers/story/2020-10-27/dodgers-justin-turner-left-world-series-game-6-tested-positive-coronavirus","2280","369","228","0","2020-12-25 17:17:42.053938+01","2877"
"65160339","https://www.naturalnews.com/2020-10-27-great-purge-ahead-if-biden-steals-election.html","0","0","0","0","2020-12-25 17:19:35.830035+01","0"
"65160497","https://www.webmd.com/lung/news/20201028/we-asked-five-experts-for-covid-thanksgiving-advice","611","704","255","0","2020-12-25 17:20:38.397459+01","1570"
"65160510","http://www.medicinenet.com/script/main/art.asp?articlekey=248227","0","0","0","0","2020-12-25 17:20:43.320942+01","0"
"65160578","https://www.dailymail.co.uk/news/article-8889459/Keeping-gyms-leisure-centres-open-critical-ensuring-health-wellbeing-say-academics.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","4140","906","612","0","2020-12-25 17:21:11.930467+01","5658"
"65160771","https://www.nytimes.com/2020/10/29/style/can-i-tell-my-friend-her-halloween-costume-is-problematic.html","66","215","32","0","2020-12-25 17:22:26.906095+01","313"
"65160814","http://thenewsdoctors.com/what-you-need-to-know-about-the-great-reset/","0","0","0","0","2020-12-25 17:22:44.881867+01","0"
"65160879","https://wakeup-world.com/2020/10/30/urinary-tract-infections-how-can-you-treat-them-naturally-efficiently-and-long-term/","19","4","16","0","2020-12-25 17:23:11.686743+01","39"
"65160881","https://www.medicaldaily.com/boo-why-do-people-scary-movies-and-haunted-houses-457058","10","1","7","0","2020-12-25 17:23:12.362803+01","18"
"65161053","http://www.emedicinehealth.com/script/main/art.asp?articlekey=248306","0","0","0","0","2020-12-25 17:24:17.250905+01","0"
"65161192","https://www.naturalnews.com/2020-10-29-11-things-to-add-to-get-home-bag.html","0","0","0","0","2020-12-25 17:25:12.85555+01","0"
"65161511","https://www.webmd.com/lung/news/20201029/antibodies-attack-the-body-in-some-covid-cases","1182","1121","417","0","2020-12-25 17:27:21.500058+01","2720"
"65161524","https://www.latimes.com/entertainment-arts/tv/story/2020-10-30/rose-parade-canceled-new-years-tv-special","270","24","43","0","2020-12-25 17:27:26.118336+01","337"
"65161519","https://www.nytimes.com/2020/10/30/well/family/pandemic-grandparents-grandchildren-connection.html","399","42","132","0","2020-12-25 17:27:24.216146+01","573"
"65161566","http://www.medicinenet.com/script/main/art.asp?articlekey=248297","0","1","4","0","2020-12-25 17:27:43.30485+01","5"
"65162074","https://vaxxter.com/crushing-the-deep-states-plan-for-total-control/","127","20","99","0","2020-12-25 17:31:02.793099+01","246"
"65162079","https://consciouslifenews.com/how-to-naturally-boost-your-feel-good-hormones/11197097/","0","0","0","0","2020-12-25 17:31:06.753537+01","0"
"65162190","https://www.statnews.com/2020/11/02/salt-quiet-pandemic-consuming-too-much-sodium/?utm_campaign=rss","83","25","73","0","2020-12-25 17:31:51.856175+01","181"
"65162194","https://www.who.int/news/item/30-10-2020-lymphatic-filariasis-reporting-continued-progress-towards-elimination-as-a-public-health-problem","7","1","18","0","2020-12-25 17:31:53.176865+01","26"
"65162304","https://www.statnews.com/2020/11/02/stealth-vc-firm-aditum-bio-launches-second-biotech-startup/?utm_campaign=rss","3","0","9","0","2020-12-25 17:32:36.113472+01","12"
"65162494","https://www.statnews.com/pharmalot/2020/11/02/gilead-fda-voucher-remdesivir/?utm_campaign=rss","14","2","77","0","2020-12-25 17:33:51.775109+01","93"
"65162506","https://www.healthcentral.com/video/what-is-the-myelin-sheath-and-how-is-it-involved-in-ms","0","0","0","0","2020-12-25 17:33:55.830686+01","0"
"65162895","https://www.naturalnews.com/2020-11-02-ap-sides-with-violent-muslim-terrorists-french.html","0","0","0","0","2020-12-25 17:36:29.537759+01","0"
"65162902","https://www.naturalnews.com/2020-11-02-top-coup-experts-training-left-ahead-election.html","0","0","0","0","2020-12-25 17:36:31.756846+01","0"
"65162910","https://www.naturalnews.com/2020-11-02-white-paint-keeps-surfaces-cooler.html","0","0","0","0","2020-12-25 17:36:34.344509+01","0"
"65163233","https://www.naturalnews.com/2020-11-03-colorado-wildfire-generates-thick-billowing-smoke.html","0","0","0","0","2020-12-25 17:38:46.834536+01","0"
"65163624","https://www.latimes.com/california/story/2020-11-04/california-covid-19-efforts-fare-better-than-national-average","91","8","25","0","2020-12-25 17:41:21.643967+01","124"
"65163680","https://www.dailymail.co.uk/news/article-8914037/People-Covid-think-theyre-immune-likely-follow-lockdown-rules.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 17:41:44.767628+01","0"
"65237847","http://www.medicinenet.com/script/main/art.asp?articlekey=230296","0","0","0","0","2020-12-26 00:35:38.266895+01","0"
"65164517","https://www.statnews.com/2020/09/29/biogens-fda-reckoning-pharma-returns-to-d-c-inovios-unwinding-plans/","0","0","0","0","2020-12-25 17:47:12.690401+01","0"
"65164541","https://www.statnews.com/2020/10/01/national-covid-19-testing-strategy-not-state-by-state-patchwork/","74","44","75","0","2020-12-25 17:47:24.021145+01","193"
"65164601","https://www.statnews.com/2020/10/06/president-trump-may-not-be-getting-best-care/","49","15","46","0","2020-12-25 17:47:47.29067+01","110"
"65164605","https://www.statnews.com/2020/10/07/virta-diabetes-coaching-prediabetes/","21","0","6","0","2020-12-25 17:47:48.860908+01","27"
"65164518","https://www.statnews.com/pharmalot/2020/09/29/trump-biden-fda-opioids-covid19-coronavirus-vaccine/","0","0","7","0","2020-12-25 17:47:13.065268+01","7"
"65164564","https://www.statnews.com/2020/10/02/why-the-white-houses-testing-only-strategy-to-shield-trump-from-covid-19-fell-short/","1091","392","313","0","2020-12-25 17:47:32.193393+01","1796"
"65164630","https://www.statnews.com/2020/10/08/fda-investigating-whether-intercept-pharma-drug-is-tied-to-potential-liver-injury-risk/","22","0","15","0","2020-12-25 17:47:59.831051+01","37"
"65164707","https://www.statnews.com/2020/10/19/seeing-rose-garden-superspreader-convocation-as-a-never-event/","169","40","89","0","2020-12-25 17:48:29.287596+01","298"
"65164791","https://www.statnews.com/pharmalot/2020/10/27/pfizer-lilly-covid19-coronavirus-pandemic-fda/","0","0","2","0","2020-12-25 17:49:03.48922+01","2"
"65164800","https://www.statnews.com/2020/10/28/dems-paint-thom-tillis-as-pharma-favorite-senator/","31","21","14","0","2020-12-25 17:49:06.545127+01","66"
"65165127","https://www.nytimes.com/2020/11/07/at-home/diy-roller-coaster.html","68","11","63","0","2020-12-25 17:51:22.539944+01","142"
"65165163","https://www.ageofautism.com/2020/11/you-do-not-need-a-flu-shot-for-a-broken-arm.html","4","0","7","0","2020-12-25 17:51:34.233009+01","11"
"65165442","https://www.nytimes.com/2020/11/09/well/live/after-a-broken-bone-the-risk-of-a-second-fracture.html","364","79","307","0","2020-12-25 17:53:25.237297+01","750"
"65166006","https://www.dailymail.co.uk/news/article-8931911/Donald-Trump-accuses-FDA-holding-Pfizer-vaccine-election.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","3609","1251","618","0","2020-12-25 17:57:11.187281+01","5478"
"65166151","https://consciouslifenews.com/researchers-identify-melatonin-as-possible-covid-19-treatment/11197831/","2","0","2","0","2020-12-25 17:58:05.988915+01","4"
"65166378","http://www.emedicinehealth.com/script/main/art.asp?articlekey=113272","28","18","52","0","2020-12-25 17:59:40.096796+01","98"
"65166382","https://www.ninds.nih.gov/Disorders/Patient-Caregiver-Education/Hope-Through-Research/Frontotemporal-Disorders","23","23","19","0","2020-12-25 17:59:41.624395+01","65"
"65166388","https://www.naturalhealth365.com/health-benefits-of-chickpeas-3621.html","52","38","45","0","2020-12-25 17:59:44.007013+01","135"
"65166389","http://thenewsdoctors.com/do-you-like-your-chicken-extra-crispr/","0","0","0","0","2020-12-25 17:59:44.349673+01","0"
"65166880","http://www.medicinenet.com/script/main/art.asp?articlekey=248763","0","0","0","0","2020-12-25 18:02:58.959378+01","0"
"65166798","https://www.latimes.com/california/story/2020-11-11/neighborhood-holiday-lights-displays-change-adapt-to-coronavirus-restrictions","78","5","26","0","2020-12-25 18:02:27.164917+01","109"
"65166804","http://feeds.foxnews.com/~r/foxnews/health/~3/zqM_zaMNs4M/florida-reports-human-case-of-west-nile-virus","0","0","0","0","2020-12-25 18:02:29.112678+01","0"
"65166850","https://www.statnews.com/2020/11/10/poll-shows-covid-19-vaccine-hesitancy-scotus-hears-aca-arguments-seat-belt-laws-as-an-example-for-mask-mandates/","0","0","0","0","2020-12-25 18:02:46.848872+01","0"
"65166875","http://www.medicinenet.com/script/main/art.asp?articlekey=248759","0","0","0","0","2020-12-25 18:02:57.325261+01","0"
"65166888","http://www.emedicinehealth.com/script/main/art.asp?articlekey=248836","0","0","0","0","2020-12-25 18:03:01.547936+01","0"
"65167194","https://www.statnews.com/2020/11/12/cancer-clinical-trial-enrollment-has-plummeted-will-patients-come-back-amid-covid-19/?utm_campaign=rss","65","23","37","0","2020-12-25 18:05:02.078063+01","125"
"65167214","https://www.latimes.com/business/story/2020-11-12/column-biden-healthcare-public-option","91","74","16","0","2020-12-25 18:05:08.721506+01","181"
"65238800","http://www.medicinenet.com/script/main/art.asp?articlekey=230416","0","0","1","0","2020-12-26 00:41:55.195402+01","1"
"65167364","https://www.statnews.com/2020/11/12/podcast-pfizer-covid-19-vaccine-data-fda-alzheimers-quandary-biostatistician/","16","2","14","0","2020-12-25 18:06:10.396569+01","32"
"65167381","https://www.who.int/news/item/12-11-2020-wha73-endorses-resolutions-on-meningitis-control-and-epilepsy-roadmap-on-neglected-tropical-diseases","777","103","80","0","2020-12-25 18:06:19.600443+01","960"
"65167448","https://www.healthcentral.com/slideshow/coping-with-treatment-side-effects-for-stage-4-colon-cancer","4","0","5","0","2020-12-25 18:06:46.539871+01","9"
"65167554","https://www.dailymail.co.uk/news/article-8944677/Former-medical-tsar-Dame-Sally-Davies-admits-Britain-ill-prepared-Covid-19.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","17","8","37","0","2020-12-25 18:07:29.455148+01","62"
"65167563","https://www.nytimes.com/2020/11/13/well/family/singing-my-dad-back-to-me.html","1747","597","374","0","2020-12-25 18:07:32.651277+01","2718"
"65167731","https://www.who.int/news/item/13-11-2020-who-establishes-council-on-the-economics-of-health-for-all","148","36","79","0","2020-12-25 18:08:41.130012+01","263"
"65167733","https://www.dailymail.co.uk/sciencetech/article-8945981/COVID-19-Viral-mutations-MINK-produce-deadly-strain-EU-health-agency-warns.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","350","236","263","0","2020-12-25 18:08:41.84292+01","849"
"65167744","https://www.latimes.com/travel/story/2020-11-13/covid-19-holiday-travel-how-to-drive-safely","15","7","9","0","2020-12-25 18:08:45.677394+01","31"
"65167760","https://www.naturalnews.com/2020-11-12-starved-and-homeless-joe-bidens-covid-19-taskforce-vaccines.html","0","0","0","0","2020-12-25 18:08:51.231588+01","0"
"65167885","https://www.medicaldaily.com/pandemic-naysayers-sneak-hospital-see-if-icu-full-457392","147","91","136","0","2020-12-25 18:09:42.95178+01","374"
"65167964","https://www.latimes.com/opinion/story/2020-11-14/i-am-part-of-the-pfizer-vaccine-trial","70","12","8","0","2020-12-25 18:10:12.734716+01","90"
"65167968","https://www.ageofautism.com/2020/11/will-we-have-an-inaugurshutdown.html","10","5","7","0","2020-12-25 18:10:14.017337+01","22"
"65168284","https://www.naturalnews.com/2020-11-14-don-lemon-mistakenly-read-teleprompter-to-scream.html","0","0","0","0","2020-12-25 18:12:14.77966+01","0"
"65168451","https://www.statnews.com/2020/11/16/stat-2020-wunderkinds-video/?utm_campaign=rss","10","1","7","0","2020-12-25 18:13:20.924541+01","18"
"65168462","https://www.dailymail.co.uk/news/article-8953043/Coronavirus-UK-scientist-says-risk-reinfection-low-people-cautious.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 18:13:24.640858+01","0"
"65168746","https://www.webmd.com/lung/news/20201116/many-americans-plan-to-party-indoors-regardless-of-risk-survey","1968","2067","298","0","2020-12-25 18:15:19.006538+01","4333"
"65168770","https://www.nytimes.com/2020/11/16/health/albert-r-jonsen-dead.html","3618","182","217","0","2020-12-25 18:15:27.157037+01","4017"
"65168960","http://thenewsdoctors.com/study-feeding-pigs-human-food-canceled-for-cruelty/","0","0","0","0","2020-12-25 18:16:14.327844+01","0"
"65168996","https://neurosciencenews.com/immune-cell-alcohol-anxiety-17280/","50","6","87","0","2020-12-25 18:16:21.481453+01","143"
"65169129","https://www.ageofautism.com/2020/12/ashes-ashes-we-all-fall-down.html","13","3","9","0","2020-12-25 18:16:49.138728+01","25"
"65169866","https://www.statnews.com/2020/11/18/covid-19-algorithms-reliability-epic-cerner/?utm_campaign=rss","30","12","49","0","2020-12-25 18:19:24.356838+01","91"
"65169874","https://neurosciencenews.com/motor-behavior-reach-graps-17287/","71","1","31","0","2020-12-25 18:19:25.987799+01","103"
"65170650","https://neurosciencenews.com/brain-stimulation-social-pain-17472/","97","4","68","0","2020-12-25 18:22:12.039074+01","169"
"65170157","https://www.statnews.com/2020/12/21/stats-most-memorable-photos-of-2020/","30","5","19","0","2020-12-25 18:20:25.289778+01","54"
"65171332","https://www.dailymail.co.uk/sciencetech/article-8965711/Social-isolation-lockdown-causes-blood-pressure-soar.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","14","35","16","0","2020-12-25 18:24:37.100666+01","65"
"65171263","https://www.naturalnews.com/2020-11-18-why-vaccine-makers-snubbing-trump-cozying-up-biden.html","0","0","0","0","2020-12-25 18:24:21.647231+01","0"
"65171683","http://www.medicinenet.com/script/main/art.asp?articlekey=249082","0","0","0","0","2020-12-25 18:25:52.002263+01","0"
"65171893","https://www.statnews.com/pharmalot/2020/12/22/eu-clears-pfizer-covid19-vaccine-americans-increasingly-willing-to-get-coronavirus-shot/","0","0","2","0","2020-12-25 18:26:37.286065+01","2"
"65172041","https://www.latimes.com/world-nation/story/2020-12-23/white-house-coronavirus-coordinator-deborah-birx-retire","8","1","6","0","2020-12-25 18:27:08.357645+01","15"
"65172275","http://feeds.foxnews.com/~r/foxnews/health/~3/RdQiill_p0I/exposed-to-coronavirus-know-when-to-isolate-vs-quarantine","0","0","0","0","2020-12-25 18:27:59.206259+01","0"
"65172469","https://vaccineimpact.com/2020/4-year-old-almost-dies-due-to-lung-infection-caused-by-prolonged-mask-wearing-doctor-rants-how-many-children-must-die/","1419","349","1245","0","2020-12-25 18:28:39.813018+01","3013"
"65172537","https://www.dailymail.co.uk/health/article-8971665/US-HIV-death-rates-fell-nearly-50-2010-2018-CDC-data-reveals.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 18:28:54.37592+01","0"
"65172594","https://youngwomenshealth.org/2020/11/20/endometriosis-preguntas-frecuentes-sobre-la-pildora-anticonceptiva-oral/","0","0","0","0","2020-12-25 18:29:07.089376+01","0"
"65172984","https://www.latimes.com/california/story/2020-11-21/video-visits-rolled-out-at-five-california-state-prisons","67","16","18","0","2020-12-25 18:30:30.662506+01","101"
