id,title,author_id,body,raw_body,category,perex,url,source_id,other_info,published_at,extracted_at,feedback_facebook_id,monitoring_tags
"378332","How to Protect Yourself from a Gas Leak","8305","Natural gas is an eco-friendly method used for cooking, heating water and powering other appliances ... <truncated>","<p>Natural gas is an eco-friendly method used for cooking, heating water and powering other applianc... <truncated>","{Health}","<p>Natural gas is an eco-friendly method used for cooking, heating water and powering other appliances within the home. It’s growing in popularity, as it emits fewer greenhouse gases than some of its alternatives, including wood, coal and oil. That doesn’t mean, however, that natural gas is free of its own issues. While it may be [&hellip;]</p>
","https://naturalnewsblogs.com/protect-gas-leak/","142","{""tags"": [""gas leaks"", ""health"", ""home health"", ""home safety""], ""updated_at"": ""2015-02-06T17:43:07""}","2015-02-06 17:43:07+01","2019-09-19 15:09:50.739461+02","108676278","english, medical"
"935866","Trump&#8217;s order hits refugee health &#038; housing and health officials look to integrate HIV care","8664","STAT Morning Rounds for January 30, 2017... <truncated>","<p><a title=""STAT Morning Rounds for January 30, 2017"" href=""http://us11.campaign-archive2.com/?u=f8... <truncated>","{""Morning Rounds""}","<p>The STAT Morning Rounds newsletter keeps you ahead of the day&#8217;s health and science news. </p>
","https://www.statnews.com/2017/01/30/trumps-order-hits-refugee-health-egg-donation-risks-housing-for-hiv-patients/","165","{""tags"": [], ""updated_at"": ""2017-01-30T07:40:17""}","2017-01-30 05:57:45+01","2020-11-07 01:41:54.945665+01","102051359","english, medical"
"989728","Experts encouraged by Denali&#8217;s early results in study of Hunter syndrome drug","8666","A preliminary study of a medicine developed by Denali Therapeutics to treat Hunter syndrome, a rare ... <truncated>","<p>A preliminary study of a medicine developed by Denali Therapeutics to treat Hunter syndrome, a ra... <truncated>","{Biotech}","<p>A preliminary study of a medicine developed by Denali Therapeutics to treat Hunter syndrome, a rare genetic disease, has left outside experts encouraged by its potential.</p>
","https://www.statnews.com/2021/02/12/experts-encouraged-by-denalis-early-results-in-study-of-hunter-syndrome-drug/","165","{""tags"": [""biotechnology"", ""neuroscience"", ""STAT+""], ""updated_at"": ""2021-02-12T07:30:37""}","2021-02-12 07:29:32+01","2021-02-12 17:57:02.619848+01","107128904","english, medical"
"378313","Lose Those Extra Pounds by Sleeping More","7988","Sleep is the foundation of good health. Without proper rest, the body simply cannot repair and reple... <truncated>","<p>Sleep is the foundation of good health. Without proper rest, the body simply cannot repair and re... <truncated>","{Health}","<p>Sleep is the foundation of good health. Without proper rest, the body simply cannot repair and replenish the cells, muscle growth and the control of hormones that regulate appetite and growth. All the nutrients we take in, the best eating plan and careful monitoring of the quality of foods we ingest are all wasted if [&hellip;]</p>
","https://naturalnewsblogs.com/lose-extra-pounds-sleeping/","142","{""tags"": [""hormones and sleep"", ""lose extra pounds"", ""trouble sleeping""], ""updated_at"": ""2015-02-04T11:35:24""}","2015-02-04 11:35:24+01","2019-09-19 15:09:31.012242+02","108676240","english, medical"
"378319","The screw never stops turning","8157","Natural news is a goldmine of incredible information. They endlessly expose how bought and paid for ... <truncated>","<p>Natural news is a goldmine of incredible information. They endlessly expose how bought and paid f... <truncated>","{Health}","<p>Natural news is a goldmine of incredible information. They endlessly expose how bought and paid for the mainstream media is; they expose the health debilitating effects of vaccines that allow big pHarma to waltz bye by being granted immunity from prosecution for deaths and permanent injuries; they expose the medical profession for simply bending over [&hellip;]</p>
","https://naturalnewsblogs.com/screw-never-stops-turning/","142","{""tags"": [""Alternatives To Antibiotics"", ""FDA"", ""GMO"", ""measles"", ""measles shot"", ""Natural News""], ""updated_at"": ""2015-02-04T12:14:09""}","2015-02-04 12:14:09+01","2019-09-19 15:09:35.082997+02","108676252","english, medical"
"378317","5 Foods that Contain More Calcium than Milk","7801","Because of the concerted effort to educate the public about diseases like osteoporosis, most people ... <truncated>","<p>Because of the concerted effort to educate the public about diseases like osteoporosis, most peop... <truncated>","{Health}","<p>Because of the concerted effort to educate the public about diseases like osteoporosis, most people are aware of the fact that calcium is incredibly important. The body needs calcium for strong bones and teeth and it is a part of many chemical process that go on in the body every day to keep it healthy. [&hellip;]</p>
","https://naturalnewsblogs.com/5-foods-contain-calcium-milk/","142","{""tags"": [""calcium"", ""Calcium rich foods"", ""Foods that Contain More Calcium than Milk""], ""updated_at"": ""2015-02-04T11:48:45""}","2015-02-04 11:48:45+01","2019-09-19 15:09:31.975791+02","108676248","english, medical"
"378338","Treatment Prevention of Tomato Plant Ailments","7956","In order to harvest healthy ripe tomatoes this year it is important to properly identify, treat, and... <truncated>","<p>In order to harvest healthy ripe tomatoes this year it is important to properly identify, treat, ... <truncated>","{Health,Aquaponics,Home,Environment,Gardening,Farming,GMOs,Food,""Fitness Nutrition""}","<p>In order to harvest healthy ripe tomatoes this year it is important to properly identify, treat, and prevent common tomato plant ailments. Once this is mastered, tomatoes will be one of the easiest plants to grow and produce for friends and family. To ensure a prosperous harvest of tomato plants from home basic prevention and [&hellip;]</p>
","https://naturalnewsblogs.com/treatment-prevention-tomato-plant-ailments/","142","{""tags"": [""Blight"", ""Blossom End Rot"", ""Caterpillars"", ""Fruit Splitting"", ""Red Spider Mites"", ""Tomato Ailments"", ""Tomato Leaf Diseases"", ""Tomato Plants""], ""updated_at"": ""2015-02-09T18:19:29""}","2015-02-09 17:43:13+01","2019-09-19 15:09:54.538227+02","108676290","english, medical"
"378339","5 Ways to Hack Your Gout","8334","Gout is the most painful form of arthritis caused by higher than normal uric acid level production i... <truncated>","<p>Gout is the most painful form of arthritis caused by higher than normal uric acid level productio... <truncated>","{Health}","<p>Gout is the most painful form of arthritis caused by higher than normal uric acid level production in the body which then crystallizes around the joints, especially the big toe but can also affect the ankle, knee, wrist, elbow and fingers. A gout attack will cause severe and sudden pain in the affected joint along [&hellip;]</p>
","https://naturalnewsblogs.com/5-ways-hack-gout/","142","{""tags"": [""gout"", ""gout foods"", ""Gout Prevention"", ""gout remedies"", ""gout treatment""], ""updated_at"": ""2015-02-09T18:04:41""}","2015-02-09 18:04:41+01","2019-09-19 15:09:56.414726+02","108676292","english, medical"
"317231","Why Do Some Neurons Respond Selectively to Words, Objects and Faces?","12832","Some neurons in the brain respond to words, objects and faces in a highly selective manner, consiste... <truncated>","... <truncated>","{Featured}","<a href=""https://neurosciencenews.com/neuron-selective-responses-803/"" title=""Why Do Some Neurons Respond Selectively to Words, Objects and Faces?"" rel=""nofollow""><img width=""125"" height=""125"" src=""https://i2.wp.com/neurosciencenews.com/files/2014/02/selective-neruon-response-to-words.jpg?resize=125%2C125&amp;ssl=1"" class=""webfeedsFeaturedVisual wp-post-image"" alt=""This image shows a representation of neurons."" style=""float: left; margin-right: 5px;"" link_thumbnail=""1"" srcset=""//i2.wp.com/neurosciencenews.com/files/2014/02/selective-neruon-response-to-words.jpg?resize=150%2C150&amp;ssl=1 150w, //i2.wp.com/neurosciencenews.com/files/2014/02/selective-neruon-response-to-words.jpg?resize=90%2C90&amp;ssl=1 90w, //i2.wp.com/neurosciencenews.com/files/2014/02/selective-neruon-response-to-words.jpg?resize=300%2C300&amp;ssl=1 300w, //i2.wp.com/neurosciencenews.com/files/2014/02/selective-neruon-response-to-words.jpg?resize=125%2C125&amp;ssl=1 125w, //i2.wp.com/neurosciencenews.com/files/2014/02/selective-neruon-response-to-words.jpg?zoom=2&amp;resize=125%2C125&amp;ssl=1 250w, //i2.wp.com/neurosciencenews.com/files/2014/02/selective-neruon-response-to-words.jpg?zoom=3&amp;resize=125%2C125&amp;ssl=1 375w"" sizes=""(max-width: 125px) 100vw, 125px"" /></a>Researchers propose highly selective neural representations are well suited to co-activating multiple things at the same time in short terms memory.","https://neurosciencenews.com/neuron-selective-responses-803/","172","{""keywords"": [""""], ""tags"": [""language"", ""Memory"", ""grandmother cell"", ""ANN"", ""Neuroscience"", ""artificial neural network"", ""neurons"", ""short-term memory""]}","2014-02-27 20:13:05+01","2019-09-05 10:43:36.608919+02","108611089","english, medical"
"378334","Really?","8157","The good ‘ol U S of A. The best! The richest! The most powerful! The most diseased!
Scary, isn’t it,... <truncated>","<p>The good ‘ol U S of A. The best! The richest! The most powerful! The most diseased!</p>
<p>Scary,... <truncated>","{Health}","<p>The good ‘ol U S of A. The best! The richest! The most powerful! The most diseased! Scary, isn’t it, that the most influential nation in the world leads the world in arthritis, cancer, constipation, diabetes, gout, heart disease, high blood pressure, high cholesterol, impotency and obesity, just to name a few? Did you ever [&hellip;]</p>
","https://naturalnewsblogs.com/really/","142","{""tags"": [""drug companies"", ""medical school"", ""SAD""], ""updated_at"": ""2015-02-09T15:01:30""}","2015-02-09 15:01:30+01","2019-09-19 15:09:51.214199+02","108676282","english, medical"
"378365","3 Ways To Improve Your Health Right Now","7904","If you are like so many people, you want to know how to improve the quality of your health Right Now... <truncated>","<p>If you are like so many people, you want to know how to improve the quality of your health Right ... <truncated>","{Health,""Holistic Medicine"",Environment,Gardening,""Herbal Medicine"",Fitness,GMOs,Food,""Child Care"",""Fitness Nutrition""}","<p>If you are like so many people, you want to know how to improve the quality of your health Right Now. As Kris Carr says, our health is mainly influenced by what we eat, drink and think. Here are three things you can do right now to improve your health. &nbsp; Drink Water What many people [&hellip;]</p>
","https://naturalnewsblogs.com/3-ways-improve-health-right-now/","142","{""tags"": [""alternative"", ""cancer"", ""chemo"", ""detox"", ""disease"", ""disorder"", ""doctor"", ""drugs"", ""food"", ""health""], ""updated_at"": ""2015-02-13T11:37:20""}","2015-02-13 11:37:20+01","2019-09-19 15:10:15.987963+02","108676343","english, medical"
